"territory_id","revision","name","name_ko","level","country","population_source","population_confidence","pop_-2700","pop_-2500","pop_-2333","pop_-2000","pop_-1500","pop_-1000","pop_-500","pop_-200","pop_0","pop_200","pop_400","pop_500","pop_600","pop_650","pop_700","pop_750","pop_800","pop_900","pop_1000","pop_1050","pop_1100","pop_1127","pop_1150","pop_1200","pop_1231","pop_1250","pop_1280","pop_1300","pop_1350","pop_1400","pop_1450","pop_1500","pop_1600","pop_1700","pop_1800","pop_1850","pop_1900","pop_1950","pop_2000","pop_2025"
"6978f5772e85a8713b98dd8b","0","Rizhao","르자오시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f5952e85a8713b98dd8c","0","Lianyungang","롄윈강시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f6412e85a8713b98dd8f","0","Huaibei","화이베이시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f6612e85a8713b98dd90","0","Bengbu","벙부시","city","","기존 호구·인구 자료 연결","","","","","","","","","187000","221000","61200","102000","153000","272000","340000","374000","442000","323000","340000","391000","493000","629000","612000","561000","663000","561000","442000","374000","391000","357000","425000","476000","544000","680000","816000","1190000","","","","",""
"6978f6892e85a8713b98dd91","0","Huai'an","화이안시","city","","기존 호구·인구 자료 연결","","","","","","","","","269500","318500","88200","147000","220500","392000","490000","539000","637000","465500","490000","563500","710500","906500","882000","808500","955500","808500","637000","539000","563500","514500","612500","686000","784000","980000","1176000","1715000","","","","",""
"6978f69f2e85a8713b98dd92","0","Yancheng City","옌청시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f6d02e85a8713b98dd93","0","Nantong","난퉁시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","","","","584000","730000","803000","949000","693500","730000","839500","1058500","1350500","1314000","1204500","1423500","1204500","949000","803000","839500","766500","912500","1022000","1168000","1460000","1752000","2555000","","","","",""
"6978f6f72e85a8713b98dd95","0","Yangzhou City","양저우시","city","","기존 호구·인구 자료 연결","","","","","","","","","253000","299000","82800","138000","207000","368000","460000","506000","598000","437000","460000","529000","667000","851000","828000","759000","897000","759000","598000","506000","529000","483000","575000","644000","736000","920000","1104000","1610000","","","","",""
"6978f7142e85a8713b98dd96","0","Chuzhou","추저우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f72d2e85a8713b98dd97","0","Ma'anshan","마안산시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f7702e85a8713b98dd98","0","Zhenjiang","전장시","city","","기존 호구·인구 자료 연결","","","","","","","","","176000","208000","57600","96000","144000","256000","320000","352000","416000","304000","320000","368000","464000","592000","576000","528000","624000","528000","416000","352000","368000","336000","400000","448000","512000","640000","768000","1120000","","","","",""
"6978f7882e85a8713b98dd99","0","Changzhou","창저우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f79e2e85a8713b98dd9a","0","Hangzhou City","항저우시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","219600","366000","549000","976000","1220000","1342000","1586000","1159000","1220000","1403000","1769000","2257000","2196000","2013000","2379000","2013000","1586000","1342000","1403000","1281000","1525000","1708000","1952000","2440000","2928000","4270000","","","","",""
"6978f7c02e85a8713b98dd9b","0","Shaoxing","사오싱시","city","","기존 호구·인구 자료 연결","","","","","","","","","302500","357500","99000","165000","247500","440000","550000","605000","715000","522500","550000","632500","797500","1017500","990000","907500","1072500","907500","715000","605000","632500","577500","687500","770000","880000","1100000","1320000","1925000","","","","",""
"6978f7e32e85a8713b98dd9c","0","Ningbo","닝보시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","169200","282000","423000","752000","940000","1034000","1222000","893000","940000","1081000","1363000","1739000","1692000","1551000","1833000","1551000","1222000","1034000","1081000","987000","1175000","1316000","1504000","1880000","2256000","3290000","","","","",""
"6978f7f62e85a8713b98dd9d","0","Taizhou","타이저우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f8312e85a8713b98dd9e","0","Fuzhou City","푸저우시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","149400","249000","373500","664000","830000","913000","1079000","788500","830000","954500","1203500","1535500","1494000","1369500","1618500","1369500","1079000","913000","954500","871500","1037500","1162000","1328000","1660000","1992000","2905000","","","","",""
"6978f84c2e85a8713b98dd9f","0","Wenzhou","원저우시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","167400","279000","418500","744000","930000","1023000","1209000","883500","930000","1069500","1348500","1720500","1674000","1534500","1813500","1534500","1209000","1023000","1069500","976500","1162500","1302000","1488000","1860000","2232000","3255000","","","","",""
"6978f8db2e85a8713b98dda0","0","Yichun","이춘시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f91b2e85a8713b98dda1","0","Jingdezhen","징더전시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f92f2e85a8713b98dda2","0","Huangshan","황산시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f9372e85a8713b98dda3","0","Jinhua","진화시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f9a72e85a8713b98dda4","0","Nanping City","난핑시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978f9ca2e85a8713b98dda6","0","Liaocheng","랴오청시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978fa0a2e85a8713b98dda7","0","Cangzhou","창저우시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","135000","225000","337500","600000","750000","825000","975000","712500","750000","862500","1087500","1387500","1350000","1237500","1462500","1237500","975000","825000","862500","787500","937500","1050000","1200000","1500000","1800000","2625000","","","","",""
"6978fa7e2e85a8713b98dda9","0","Yangquan City","양취안시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6978fad12e85a8713b98ddaa","0","Weinan City","웨이난시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697967162e85a8713b98ddab","0","Chaoyang City","차오양시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697967292e85a8713b98ddac","0","Jinzhou City","진저우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6979673d2e85a8713b98ddad","0","Panjin City","판진시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697967532e85a8713b98ddae","0","Anshan City","안산시","city","","기존 호구·인구 자료 연결","","","","","","","","","","","61200","102000","153000","272000","340000","374000","442000","323000","340000","391000","493000","629000","612000","561000","663000","561000","442000","374000","391000","357000","425000","476000","544000","680000","816000","1190000","","","","",""
"6979676c2e85a8713b98ddaf","0","Yingkou City","잉커우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69796f812e85a8713b98ddb0","0","Dandong City","단둥시","city","","기존 호구·인구 자료 연결","","","","","","","","","132000","156000","43200","75900","113850","202400","253000","278300","328900","240350","253000","290950","366850","468050","455400","417450","493350","417450","328900","278300","290950","265650","316250","354200","404800","506000","607200","885500","","","","",""
"69796fb52e85a8713b98ddb1","0","Benxi City","번시시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697977be2e85a8713b98ddb4","0","Suqian","쑤첸시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697978032e85a8713b98ddb6","0","Bozhou","보저우시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6979781e2e85a8713b98ddb7","0","Fuyang","푸양시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697978432e85a8713b98ddb8","0","Huainan","화이난시","city","","기존 호구·인구 자료 연결","","","","","","","","","187000","221000","61200","102000","153000","272000","340000","374000","442000","323000","340000","391000","493000","629000","612000","561000","663000","561000","442000","374000","391000","357000","425000","476000","544000","680000","816000","1190000","","","","",""
"697b6a5e055a3cf4853e0bb9","0","Turpan","투루판시","city","","기존 호구·인구 자료 연결","","","","","","","","","38500","45500","12600","21000","31500","56000","70000","77000","91000","66500","70000","80500","101500","129500","126000","115500","136500","115500","91000","77000","80500","73500","87500","98000","112000","140000","168000","245000","","","","",""
"697b6ae3055a3cf4853e0bba","0","Zhangye","장예시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697df33deb509873cccf3280","0","Heze","허쩌시","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe64e78fc0cfe1217ba7d","0","Dornod","더르너드주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe65d78fc0cfe1217ba7e","0","Sükhbaatar","수흐바타르주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe67178fc0cfe1217ba7f","0","Khentii","헹티주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe68278fc0cfe1217ba80","0","Dornogovi","더르너고비주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe69878fc0cfe1217ba81","0","Dundgovi","동드고비주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe6ab78fc0cfe1217ba82","0","Ömnögovi","우므느고비주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe6be78fc0cfe1217ba83","0","Övörkhangai","우부르항가이주","province","","기존 호구·인구 자료 연결","","","","","","","","","","","","","","","","","","","","","","","","","2925","2475","1950","1650","1725","1575","1875","","","","","","","","","",""
"697fe6cc78fc0cfe1217ba84","0","Arkhangai","아르항가이주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe6db78fc0cfe1217ba85","0","Bulgan","볼간주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe6eb78fc0cfe1217ba86","0","Hovsgel","후브스굴주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe6f978fc0cfe1217ba87","0","Zavkhan","자브항주","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe70678fc0cfe1217ba88","0","고비알타이주","고비알타이주","city","고비알타이주","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe71678fc0cfe1217ba89","0","허브드주","허브드주","province","허브드주","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe72478fc0cfe1217ba8a","0","오브스주","오브스주","province","오브스주","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe73278fc0cfe1217ba8b","0","바잉울기","바잉울기","province","바잉울기","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe74f78fc0cfe1217ba8c","0","Altay Prefecture","아러타이지구","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fe77278fc0cfe1217ba8d","0","Tacheng Prefecture","타청지구","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fea1178fc0cfe1217ba8f","0","Tuva Republic","투바 공화국","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697febbb78fc0cfe1217ba90","0","Irkutsk Oblast","Иркутская область","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fec7578fc0cfe1217ba91","0","Volga Federal District","프리볼시스키 연방관구","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fec9778fc0cfe1217ba92","0","Central Federal District","Центральный федеральный округ","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"697fed8478fc0cfe1217ba93","0","Southern Federal District","남부연방관구","province","Southern Federal District","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699dc5aa207c1bca806dd2b4","0","Zhejiang","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699dc5aa207c1bca806dd2d3","0","Khabarovsk","","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699dc5aa207c1bca806dd2d6","0","Indonesia","","country","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699dc5aa207c1bca806dd2d7","0","Malaysia","","country","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"699dc5aa207c1bca806dd2d8","0","France","프랑스","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69a2fe03f8b3f36ff5487673","0","Buryatia","Республика Бурятия","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c366fd4c97ab064f26819f","0","Tajikistan","타지키스탄","city","Tajikistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c3734db59cf26e80e21f89","0","India","인도","province","India","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c37e7ca94741d291680790","0","Iraq","이라크","province","Iraq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c37f2da94741d291680791","0","Laos","라오스","country","Laos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c38192a94741d291680792","0","Tsushima","쓰시마시","city","Tsushima","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c3f700665027869a1472b3","0","Turkmenistan","투르크메니스탄","province","Turkmenistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c3f74e665027869a1472b4","0","Afghanistan","아프가니스탄","province","Afghanistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c3f7a5665027869a1472b5","0","Pakistan","파키스탄","province","Pakistan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69c3f87a665027869a1472b6","0","Kyrgyzstan","키르기스스탄","province","Kyrgyzstan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ccb0ef576b4754a2bd0a6f","0","Huludao City","후루다오시","city","Huludao City","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69ccb1cd576b4754a2bd0a70","0","Qinhuangdao","친황다오시","city","Qinhuangdao","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd188ca0643be3b024ba91","0","Vietnam","베트남","country","Vietnam","기존 호구·인구 자료 연결","","","","","","","","","451000","533000","147600","282000","423000","752000","940000","1034000","1222000","1738500","1830000","2104500","2653500","3385500","3294000","3019500","3568500","3019500","2379000","2013000","2104500","1921500","2287500","2562000","2928000","3660000","4392000","6405000","","","","",""
"69cd18e8a0643be3b024ba92","0","North Korea","조선민주주의인민공화국","country","North Korea","기존 호구·인구 자료 연결","","","","","","","","","170500","201500","55800","126600","189900","337600","422000","464200","548600","400900","422000","485300","611900","780700","759600","696300","822900","696300","548600","464200","485300","443100","527500","590800","675200","844000","1012800","1477000","","","","",""
"69cd1f7737132c8534c9493b","0","Inner Mongolia","내몽골","country","","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35","","","","","","","","750000","900000","700000","800000","","950000","","","1100000","","","1200000","","1350000","","","1550000","","1800000","","1550000","","1250000","","1200000","1450000","1900000","3000000","","6000000","8000000","23750000","24000000"
"69cd1f7837132c8534c9493f","0","Gansu","감숙","country","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7937132c8534c94940","0","Guangxi","광서","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7937132c8534c94942","0","Shaanxi","섬서","country","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7a37132c8534c94944","0","Hebei","하북","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7b37132c8534c94945","0","Shandong","산동","country","","1차 시대별 모델 추정: 역사 인구 총량 추세와 현대 인구 규모를 결합한 기준 시계열","0.35","","","","","","","","5200000","6200000","4300000","2800000","","4800000","","","7600000","","","9800000","","11600000","","","","","9000000","","","","9800000","","12500000","17500000","21500000","30000000","","38000000","49000000","89000000","101500000"
"69cd1f7c37132c8534c94946","0","Henan","하남","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7c37132c8534c94947","0","Liaoning","요녕","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7c37132c8534c94948","0","Shanxi","산서","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7e37132c8534c9494b","0","Jiangsu","강소","country","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f7f37132c8534c9494c","0","Macao","마카오","city","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8037132c8534c9494e","0","Karachay-Cherkess Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8137132c8534c9494f","0","Sakhalin Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8137132c8534c94950","0","Voronezh Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8137132c8534c94951","0","Tomsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8237132c8534c94952","0","Novosibirsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8237132c8534c94953","0","Nenets Autonomous Okrug","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8237132c8534c94954","0","Magadan Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8337132c8534c94955","0","Kamchatka Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8337132c8534c94957","0","Stavropol Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8437132c8534c94958","0","Altai Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8437132c8534c94959","0","Moscow","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8537132c8534c9495a","0","Tambov Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8537132c8534c9495b","0","Sverdlovsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8637132c8534c9495c","0","Khanty–Mansi Autonomous Okrug – Yugra","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8637132c8534c9495d","0","Chukotka Autonomous Okrug","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8637132c8534c9495e","0","Tyumen Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8737132c8534c9495f","0","Vladimir Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8737132c8534c94960","0","Moscow Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8737132c8534c94961","0","Volgograd Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8837132c8534c94962","0","Orenburg Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8837132c8534c94963","0","Samara Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8937132c8534c94964","0","Astrakhan Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8937132c8534c94965","0","Republic of Adygea","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8937132c8534c94966","0","Republic of Kalmykia","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8a37132c8534c94967","0","Krasnodar Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8a37132c8534c94968","0","Rostov Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8a37132c8534c94969","0","Murmansk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8b37132c8534c9496a","0","Pskov Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8b37132c8534c9496b","0","Saint Petersburg","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8b37132c8534c9496c","0","Leningrad Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8c37132c8534c9496d","0","Republic of Mordovia","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8c37132c8534c9496e","0","Republic of Tatarstan","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8c37132c8534c9496f","0","Kirov Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8d37132c8534c94970","0","Kostroma Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8d37132c8534c94971","0","Tver Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8e37132c8534c94972","0","Tula Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8e37132c8534c94973","0","Kaluga Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8e37132c8534c94974","0","Ulyanovsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8f37132c8534c94975","0","Mari El Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8f37132c8534c94976","0","Smolensk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f8f37132c8534c94977","0","Perm Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9037132c8534c94978","0","Ivanovo Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9037132c8534c94979","0","Chuvash Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9037132c8534c9497a","0","Republic of North Ossetia-Alania","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9137132c8534c9497b","0","Bryansk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9137132c8534c9497c","0","Penza Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9237132c8534c9497d","0","Belgorod Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9237132c8534c9497e","0","Lipetsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9237132c8534c9497f","0","Novgorod Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9337132c8534c94980","0","Arkhangelsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9337132c8534c94981","0","Nizhny Novgorod Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9337132c8534c94982","0","Kurgan Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9437132c8534c94983","0","Kursk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9437132c8534c94984","0","Altai Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9537132c8534c94985","0","Ryazan Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9537132c8534c94986","0","Yamalo-Nenets Autonomous Okrug","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9537132c8534c94987","0","Krasnoyarsk Krai","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9637132c8534c94989","0","Republic of Dagestan","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9737132c8534c9498a","0","Omsk Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9737132c8534c9498b","0","Komi Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9737132c8534c9498c","0","Chechen Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9837132c8534c9498d","0","Kabardino-Balkar Republic","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9837132c8534c9498e","0","Saratov Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69cd1f9937132c8534c9498f","0","Kaliningrad Oblast","","province","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
